,product_id,product_name,product_price,product_price_details,product_url
178,0,,,,https://www.tesco.com/groceries/en-GB/products/309206394
179,0,,,,https://www.tesco.com/groceries/en-GB/products/267312406
180,0,,,,https://www.tesco.com/groceries/en-GB/products/302275689
181,0,,,,https://www.tesco.com/groceries/en-GB/products/307102341
182,0,,,,https://www.tesco.com/groceries/en-GB/products/313521210
183,0,,,,https://www.tesco.com/groceries/en-GB/products/303823283
184,0,,,,https://www.tesco.com/groceries/en-GB/products/259263458
185,0,,,,https://www.tesco.com/groceries/en-GB/products/290195503
186,0,,,,https://www.tesco.com/groceries/en-GB/products/315370056
187,0,,,,https://www.tesco.com/groceries/en-GB/products/311262070
188,0,,,,https://www.tesco.com/groceries/en-GB/products/303823260
189,0,,,,https://www.tesco.com/groceries/en-GB/products/290504888
190,0,,,,https://www.tesco.com/groceries/en-GB/products/301736850
191,0,,,,https://www.tesco.com/groceries/en-GB/products/301736838
192,0,,,,https://www.tesco.com/groceries/en-GB/products/314432360
193,0,,,,https://www.tesco.com/groceries/en-GB/products/285131570
194,0,,,,https://www.tesco.com/groceries/en-GB/products/270933859
195,0,,,,https://www.tesco.com/groceries/en-GB/products/301715881
196,0,,,,https://www.tesco.com/groceries/en-GB/products/301715909
197,0,,,,https://www.tesco.com/groceries/en-GB/products/306799352
198,0,,,,https://www.tesco.com/groceries/en-GB/products/305053948
199,0,,,,https://www.tesco.com/groceries/en-GB/products/304411469
200,0,,,,https://www.tesco.com/groceries/en-GB/products/314422308
201,0,,,,https://www.tesco.com/groceries/en-GB/products/314106614
202,0,,,,https://www.tesco.com/groceries/en-GB/products/271004967
203,0,,,,https://www.tesco.com/groceries/en-GB/products/314435564
204,0,,,,https://www.tesco.com/groceries/en-GB/products/309174171
205,0,,,,https://www.tesco.com/groceries/en-GB/products/256048880
206,0,,,,https://www.tesco.com/groceries/en-GB/products/293378860
207,0,,,,https://www.tesco.com/groceries/en-GB/products/276546225
208,0,,,,https://www.tesco.com/groceries/en-GB/products/259183944
209,0,,,,https://www.tesco.com/groceries/en-GB/products/309495050
210,0,,,,https://www.tesco.com/groceries/en-GB/products/265059450
211,0,,,,https://www.tesco.com/groceries/en-GB/products/310139339
212,0,,,,https://www.tesco.com/groceries/en-GB/products/267330576
213,0,,,,https://www.tesco.com/groceries/en-GB/products/282279503
214,0,,,,https://www.tesco.com/groceries/en-GB/products/314707370
215,0,,,,https://www.tesco.com/groceries/en-GB/products/314299845
216,0,,,,https://www.tesco.com/groceries/en-GB/products/309490648
217,0,,,,https://www.tesco.com/groceries/en-GB/products/314423814
218,0,,,,https://www.tesco.com/groceries/en-GB/products/311801464
219,0,,,,https://www.tesco.com/groceries/en-GB/products/312098280
220,0,,,,https://www.tesco.com/groceries/en-GB/products/314602551
221,0,,,,https://www.tesco.com/groceries/en-GB/products/309167525
222,0,,,,https://www.tesco.com/groceries/en-GB/products/314313567
223,0,,,,https://www.tesco.com/groceries/en-GB/products/312718014
224,0,,,,https://www.tesco.com/groceries/en-GB/products/314578072
225,0,,,,https://www.tesco.com/groceries/en-GB/products/314437207
226,0,,,,https://www.tesco.com/groceries/en-GB/products/309161860
227,0,,,,https://www.tesco.com/groceries/en-GB/products/314602113
228,0,,,,https://www.tesco.com/groceries/en-GB/products/314111817
229,0,,,,https://www.tesco.com/groceries/en-GB/products/314428057
230,0,,,,https://www.tesco.com/groceries/en-GB/products/314322006
231,0,,,,https://www.tesco.com/groceries/en-GB/products/312364472
232,0,,,,https://www.tesco.com/groceries/en-GB/products/312230982
233,0,,,,https://www.tesco.com/groceries/en-GB/products/304400275
234,0,,,,https://www.tesco.com/groceries/en-GB/products/314835678
235,0,,,,https://www.tesco.com/groceries/en-GB/products/314819306
236,0,,,,https://www.tesco.com/groceries/en-GB/products/314949532
237,0,,,,https://www.tesco.com/groceries/en-GB/products/314942453
238,0,,,,https://www.tesco.com/groceries/en-GB/products/314833133
239,0,,,,https://www.tesco.com/groceries/en-GB/products/314709961
240,0,,,,https://www.tesco.com/groceries/en-GB/products/312563052
241,0,,,,https://www.tesco.com/groceries/en-GB/products/306809561
242,0,,,,https://www.tesco.com/groceries/en-GB/products/312993435
243,0,,,,https://www.tesco.com/groceries/en-GB/products/304382491
244,0,,,,https://www.tesco.com/groceries/en-GB/products/314943763
245,0,,,,https://www.tesco.com/groceries/en-GB/products/314431891
246,0,,,,https://www.tesco.com/groceries/en-GB/products/314100471
247,0,,,,https://www.tesco.com/groceries/en-GB/products/312368796
248,0,,,,https://www.tesco.com/groceries/en-GB/products/314307336
249,0,,,,https://www.tesco.com/groceries/en-GB/products/314598422
250,0,,,,https://www.tesco.com/groceries/en-GB/products/306817706
251,0,,,,https://www.tesco.com/groceries/en-GB/products/314585230
252,0,,,,https://www.tesco.com/groceries/en-GB/products/314316057
253,0,,,,https://www.tesco.com/groceries/en-GB/products/309193695
254,0,,,,https://www.tesco.com/groceries/en-GB/products/309203823
255,0,,,,https://www.tesco.com/groceries/en-GB/products/312108742
256,0,,,,https://www.tesco.com/groceries/en-GB/products/314845467
257,0,,,,https://www.tesco.com/groceries/en-GB/products/309159691
258,0,,,,https://www.tesco.com/groceries/en-GB/products/314602482
259,0,,,,https://www.tesco.com/groceries/en-GB/products/311958042
260,0,,,,https://www.tesco.com/groceries/en-GB/products/312093446
261,0,,,,https://www.tesco.com/groceries/en-GB/products/256600065
262,0,,,,https://www.tesco.com/groceries/en-GB/products/258054828
263,0,,,,https://www.tesco.com/groceries/en-GB/products/302302953
264,0,,,,https://www.tesco.com/groceries/en-GB/products/312720114
265,0,,,,https://www.tesco.com/groceries/en-GB/products/309207462
266,0,,,,https://www.tesco.com/groceries/en-GB/products/306816379
267,0,,,,https://www.tesco.com/groceries/en-GB/products/312584741
268,0,,,,https://www.tesco.com/groceries/en-GB/products/312349600
